stage,checkpoint_episode,rollout_id,step,row,col,action,reward,cumulative_reward,has_shield,event
late,100,3,24,2,1,UP,-1.5,-28.0,True,
late,100,3,25,1,1,DOWN,-1.5,-29.5,True,
late,100,3,26,2,1,UP,-1.5,-31.0,True,
late,100,3,27,1,1,DOWN,-1.5,-32.5,True,
late,100,3,28,2,1,UP,-1.5,-34.0,True,
late,100,3,29,1,1,DOWN,-1.5,-35.5,True,
late,100,3,30,2,1,UP,-1.5,-37.0,True,
late,100,3,31,1,1,DOWN,-1.5,-38.5,True,
late,100,3,32,2,1,UP,-1.5,-40.0,True,
late,100,3,33,1,1,DOWN,-1.5,-41.5,True,
late,100,3,34,2,1,UP,-1.5,-43.0,True,
late,100,3,35,1,1,DOWN,-1.5,-44.5,True,
late,100,3,36,2,1,UP,-1.5,-46.0,True,
late,100,3,37,1,1,DOWN,-1.5,-47.5,True,
late,100,3,38,2,1,UP,-1.5,-49.0,True,
late,100,3,39,1,1,DOWN,-1.5,-50.5,True,
late,100,3,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,4,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,4,2,2,1,UP,-0.5,4.0,True,
late,100,4,3,1,1,DOWN,-0.5,3.5,True,
late,100,4,4,2,1,UP,-1.5,2.0,True,
late,100,4,5,1,1,DOWN,-1.5,0.5,True,
late,100,4,6,2,1,UP,-1.5,-1.0,True,
late,100,4,7,1,1,DOWN,-1.5,-2.5,True,
late,100,4,8,2,1,UP,-1.5,-4.0,True,
late,100,4,9,1,1,DOWN,-1.5,-5.5,True,
late,100,4,10,2,1,UP,-1.5,-7.0,True,
late,100,4,11,1,1,DOWN,-1.5,-8.5,True,
late,100,4,12,2,1,UP,-1.5,-10.0,True,
late,100,4,13,1,1,DOWN,-1.5,-11.5,True,
late,100,4,14,2,1,UP,-1.5,-13.0,True,
late,100,4,15,1,1,DOWN,-1.5,-14.5,True,
late,100,4,16,2,1,UP,-1.5,-16.0,True,
late,100,4,17,1,1,DOWN,-1.5,-17.5,True,
late,100,4,18,2,1,UP,-1.5,-19.0,True,
late,100,4,19,1,1,DOWN,-1.5,-20.5,True,
late,100,4,20,2,1,UP,-1.5,-22.0,True,
late,100,4,21,1,1,DOWN,-1.5,-23.5,True,
late,100,4,22,2,1,UP,-1.5,-25.0,True,
late,100,4,23,1,1,DOWN,-1.5,-26.5,True,
late,100,4,24,2,1,UP,-1.5,-28.0,True,
late,100,4,25,1,1,DOWN,-1.5,-29.5,True,
late,100,4,26,2,1,UP,-1.5,-31.0,True,
late,100,4,27,1,1,DOWN,-1.5,-32.5,True,
late,100,4,28,2,1,UP,-1.5,-34.0,True,
late,100,4,29,1,1,DOWN,-1.5,-35.5,True,
late,100,4,30,2,1,UP,-1.5,-37.0,True,
late,100,4,31,1,1,DOWN,-1.5,-38.5,True,
late,100,4,32,2,1,UP,-1.5,-40.0,True,
late,100,4,33,1,1,DOWN,-1.5,-41.5,True,
late,100,4,34,2,1,UP,-1.5,-43.0,True,
late,100,4,35,1,1,DOWN,-1.5,-44.5,True,
late,100,4,36,2,1,UP,-1.5,-46.0,True,
late,100,4,37,1,1,DOWN,-1.5,-47.5,True,
late,100,4,38,2,1,UP,-1.5,-49.0,True,
late,100,4,39,1,1,DOWN,-1.5,-50.5,True,
late,100,4,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,5,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,5,2,2,1,UP,-0.5,4.0,True,
late,100,5,3,1,1,DOWN,-0.5,3.5,True,
late,100,5,4,2,1,UP,-1.5,2.0,True,
late,100,5,5,1,1,DOWN,-1.5,0.5,True,
late,100,5,6,2,1,UP,-1.5,-1.0,True,
late,100,5,7,1,1,DOWN,-1.5,-2.5,True,
late,100,5,8,2,1,UP,-1.5,-4.0,True,
late,100,5,9,1,1,DOWN,-1.5,-5.5,True,
late,100,5,10,2,1,UP,-1.5,-7.0,True,
late,100,5,11,1,1,DOWN,-1.5,-8.5,True,
late,100,5,12,2,1,UP,-1.5,-10.0,True,
late,100,5,13,1,1,DOWN,-1.5,-11.5,True,
late,100,5,14,2,1,UP,-1.5,-13.0,True,
late,100,5,15,1,1,DOWN,-1.5,-14.5,True,
late,100,5,16,2,1,UP,-1.5,-16.0,True,
late,100,5,17,1,1,DOWN,-1.5,-17.5,True,
late,100,5,18,2,1,UP,-1.5,-19.0,True,
late,100,5,19,1,1,DOWN,-1.5,-20.5,True,
late,100,5,20,2,1,UP,-1.5,-22.0,True,
late,100,5,21,1,1,DOWN,-1.5,-23.5,True,
late,100,5,22,2,1,UP,-1.5,-25.0,True,
late,100,5,23,1,1,DOWN,-1.5,-26.5,True,
late,100,5,24,2,1,UP,-1.5,-28.0,True,
late,100,5,25,1,1,DOWN,-1.5,-29.5,True,
late,100,5,26,2,1,UP,-1.5,-31.0,True,
late,100,5,27,1,1,DOWN,-1.5,-32.5,True,
late,100,5,28,2,1,UP,-1.5,-34.0,True,
late,100,5,29,1,1,DOWN,-1.5,-35.5,True,
late,100,5,30,2,1,UP,-1.5,-37.0,True,
late,100,5,31,1,1,DOWN,-1.5,-38.5,True,
late,100,5,32,2,1,UP,-1.5,-40.0,True,
late,100,5,33,1,1,DOWN,-1.5,-41.5,True,
late,100,5,34,2,1,UP,-1.5,-43.0,True,
late,100,5,35,1,1,DOWN,-1.5,-44.5,True,
late,100,5,36,2,1,UP,-1.5,-46.0,True,
late,100,5,37,1,1,DOWN,-1.5,-47.5,True,
late,100,5,38,2,1,UP,-1.5,-49.0,True,
late,100,5,39,1,1,DOWN,-1.5,-50.5,True,
late,100,5,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,6,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,6,2,2,1,UP,-0.5,4.0,True,
late,100,6,3,1,1,DOWN,-0.5,3.5,True,
late,100,6,4,2,1,UP,-1.5,2.0,True,
late,100,6,5,1,1,DOWN,-1.5,0.5,True,
late,100,6,6,2,1,UP,-1.5,-1.0,True,
late,100,6,7,1,1,DOWN,-1.5,-2.5,True,
late,100,6,8,2,1,UP,-1.5,-4.0,True,
late,100,6,9,1,1,DOWN,-1.5,-5.5,True,
late,100,6,10,2,1,UP,-1.5,-7.0,True,
late,100,6,11,1,1,DOWN,-1.5,-8.5,True,
late,100,6,12,2,1,UP,-1.5,-10.0,True,
late,100,6,13,1,1,DOWN,-1.5,-11.5,True,
late,100,6,14,2,1,UP,-1.5,-13.0,True,
late,100,6,15,1,1,DOWN,-1.5,-14.5,True,
late,100,6,16,2,1,UP,-1.5,-16.0,True,
late,100,6,17,1,1,DOWN,-1.5,-17.5,True,
late,100,6,18,2,1,UP,-1.5,-19.0,True,
late,100,6,19,1,1,DOWN,-1.5,-20.5,True,
late,100,6,20,2,1,UP,-1.5,-22.0,True,
late,100,6,21,1,1,DOWN,-1.5,-23.5,True,
late,100,6,22,2,1,UP,-1.5,-25.0,True,
late,100,6,23,1,1,DOWN,-1.5,-26.5,True,
late,100,6,24,2,1,UP,-1.5,-28.0,True,
late,100,6,25,1,1,DOWN,-1.5,-29.5,True,
late,100,6,26,2,1,UP,-1.5,-31.0,True,
late,100,6,27,1,1,DOWN,-1.5,-32.5,True,
late,100,6,28,2,1,UP,-1.5,-34.0,True,
late,100,6,29,1,1,DOWN,-1.5,-35.5,True,
late,100,6,30,2,1,UP,-1.5,-37.0,True,
late,100,6,31,1,1,DOWN,-1.5,-38.5,True,
late,100,6,32,2,1,UP,-1.5,-40.0,True,
late,100,6,33,1,1,DOWN,-1.5,-41.5,True,
late,100,6,34,2,1,UP,-1.5,-43.0,True,
late,100,6,35,1,1,DOWN,-1.5,-44.5,True,
late,100,6,36,2,1,UP,-1.5,-46.0,True,
late,100,6,37,1,1,DOWN,-1.5,-47.5,True,
late,100,6,38,2,1,UP,-1.5,-49.0,True,
late,100,6,39,1,1,DOWN,-1.5,-50.5,True,
late,100,6,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,7,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,7,2,2,1,UP,-0.5,4.0,True,
late,100,7,3,1,1,DOWN,-0.5,3.5,True,
late,100,7,4,2,1,UP,-1.5,2.0,True,
late,100,7,5,1,1,DOWN,-1.5,0.5,True,
late,100,7,6,2,1,UP,-1.5,-1.0,True,
late,100,7,7,1,1,DOWN,-1.5,-2.5,True,
late,100,7,8,2,1,UP,-1.5,-4.0,True,
late,100,7,9,1,1,DOWN,-1.5,-5.5,True,
late,100,7,10,2,1,UP,-1.5,-7.0,True,
late,100,7,11,1,1,DOWN,-1.5,-8.5,True,
late,100,7,12,2,1,UP,-1.5,-10.0,True,
late,100,7,13,1,1,DOWN,-1.5,-11.5,True,
late,100,7,14,2,1,UP,-1.5,-13.0,True,
late,100,7,15,1,1,DOWN,-1.5,-14.5,True,
late,100,7,16,2,1,UP,-1.5,-16.0,True,
late,100,7,17,1,1,DOWN,-1.5,-17.5,True,
late,100,7,18,2,1,UP,-1.5,-19.0,True,
late,100,7,19,1,1,DOWN,-1.5,-20.5,True,
late,100,7,20,2,1,UP,-1.5,-22.0,True,
late,100,7,21,1,1,DOWN,-1.5,-23.5,True,
late,100,7,22,2,1,UP,-1.5,-25.0,True,
late,100,7,23,1,1,DOWN,-1.5,-26.5,True,
late,100,7,24,2,1,UP,-1.5,-28.0,True,
late,100,7,25,1,1,DOWN,-1.5,-29.5,True,
late,100,7,26,2,1,UP,-1.5,-31.0,True,
late,100,7,27,1,1,DOWN,-1.5,-32.5,True,
late,100,7,28,2,1,UP,-1.5,-34.0,True,
late,100,7,29,1,1,DOWN,-1.5,-35.5,True,
late,100,7,30,2,1,UP,-1.5,-37.0,True,
late,100,7,31,1,1,DOWN,-1.5,-38.5,True,
late,100,7,32,2,1,UP,-1.5,-40.0,True,
late,100,7,33,1,1,DOWN,-1.5,-41.5,True,
late,100,7,34,2,1,UP,-1.5,-43.0,True,
late,100,7,35,1,1,DOWN,-1.5,-44.5,True,
late,100,7,36,2,1,UP,-1.5,-46.0,True,
late,100,7,37,1,1,DOWN,-1.5,-47.5,True,
late,100,7,38,2,1,UP,-1.5,-49.0,True,
late,100,7,39,1,1,DOWN,-1.5,-50.5,True,
late,100,7,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,8,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,8,2,2,1,UP,-0.5,4.0,True,
late,100,8,3,1,1,DOWN,-0.5,3.5,True,
late,100,8,4,2,1,UP,-1.5,2.0,True,
late,100,8,5,1,1,DOWN,-1.5,0.5,True,
late,100,8,6,2,1,UP,-1.5,-1.0,True,
late,100,8,7,1,1,DOWN,-1.5,-2.5,True,
late,100,8,8,2,1,UP,-1.5,-4.0,True,
late,100,8,9,1,1,DOWN,-1.5,-5.5,True,
late,100,8,10,2,1,UP,-1.5,-7.0,True,
late,100,8,11,1,1,DOWN,-1.5,-8.5,True,
late,100,8,12,2,1,UP,-1.5,-10.0,True,
late,100,8,13,1,1,DOWN,-1.5,-11.5,True,
late,100,8,14,2,1,UP,-1.5,-13.0,True,
late,100,8,15,1,1,DOWN,-1.5,-14.5,True,
late,100,8,16,2,1,UP,-1.5,-16.0,True,
late,100,8,17,1,1,DOWN,-1.5,-17.5,True,
late,100,8,18,2,1,UP,-1.5,-19.0,True,
late,100,8,19,1,1,DOWN,-1.5,-20.5,True,
late,100,8,20,2,1,UP,-1.5,-22.0,True,
late,100,8,21,1,1,DOWN,-1.5,-23.5,True,
late,100,8,22,2,1,UP,-1.5,-25.0,True,
late,100,8,23,1,1,DOWN,-1.5,-26.5,True,
late,100,8,24,2,1,UP,-1.5,-28.0,True,
late,100,8,25,1,1,DOWN,-1.5,-29.5,True,
late,100,8,26,2,1,UP,-1.5,-31.0,True,
late,100,8,27,1,1,DOWN,-1.5,-32.5,True,
late,100,8,28,2,1,UP,-1.5,-34.0,True,
late,100,8,29,1,1,DOWN,-1.5,-35.5,True,
late,100,8,30,2,1,UP,-1.5,-37.0,True,
late,100,8,31,1,1,DOWN,-1.5,-38.5,True,
late,100,8,32,2,1,UP,-1.5,-40.0,True,
late,100,8,33,1,1,DOWN,-1.5,-41.5,True,
late,100,8,34,2,1,UP,-1.5,-43.0,True,
late,100,8,35,1,1,DOWN,-1.5,-44.5,True,
late,100,8,36,2,1,UP,-1.5,-46.0,True,
late,100,8,37,1,1,DOWN,-1.5,-47.5,True,
late,100,8,38,2,1,UP,-1.5,-49.0,True,
late,100,8,39,1,1,DOWN,-1.5,-50.5,True,
late,100,8,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,9,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,9,2,2,1,UP,-0.5,4.0,True,
late,100,9,3,1,1,DOWN,-0.5,3.5,True,
late,100,9,4,2,1,UP,-1.5,2.0,True,
late,100,9,5,1,1,DOWN,-1.5,0.5,True,
late,100,9,6,2,1,UP,-1.5,-1.0,True,
late,100,9,7,1,1,DOWN,-1.5,-2.5,True,
late,100,9,8,2,1,UP,-1.5,-4.0,True,
late,100,9,9,1,1,DOWN,-1.5,-5.5,True,
late,100,9,10,2,1,UP,-1.5,-7.0,True,
late,100,9,11,1,1,DOWN,-1.5,-8.5,True,
late,100,9,12,2,1,UP,-1.5,-10.0,True,
late,100,9,13,1,1,DOWN,-1.5,-11.5,True,
late,100,9,14,2,1,UP,-1.5,-13.0,True,
late,100,9,15,1,1,DOWN,-1.5,-14.5,True,
late,100,9,16,2,1,UP,-1.5,-16.0,True,
late,100,9,17,1,1,DOWN,-1.5,-17.5,True,
late,100,9,18,2,1,UP,-1.5,-19.0,True,
late,100,9,19,1,1,DOWN,-1.5,-20.5,True,
late,100,9,20,2,1,UP,-1.5,-22.0,True,
late,100,9,21,1,1,DOWN,-1.5,-23.5,True,
late,100,9,22,2,1,UP,-1.5,-25.0,True,
late,100,9,23,1,1,DOWN,-1.5,-26.5,True,
late,100,9,24,2,1,UP,-1.5,-28.0,True,
late,100,9,25,1,1,DOWN,-1.5,-29.5,True,
late,100,9,26,2,1,UP,-1.5,-31.0,True,
late,100,9,27,1,1,DOWN,-1.5,-32.5,True,
late,100,9,28,2,1,UP,-1.5,-34.0,True,
late,100,9,29,1,1,DOWN,-1.5,-35.5,True,
late,100,9,30,2,1,UP,-1.5,-37.0,True,
late,100,9,31,1,1,DOWN,-1.5,-38.5,True,
late,100,9,32,2,1,UP,-1.5,-40.0,True,
late,100,9,33,1,1,DOWN,-1.5,-41.5,True,
late,100,9,34,2,1,UP,-1.5,-43.0,True,
late,100,9,35,1,1,DOWN,-1.5,-44.5,True,
late,100,9,36,2,1,UP,-1.5,-46.0,True,
late,100,9,37,1,1,DOWN,-1.5,-47.5,True,
late,100,9,38,2,1,UP,-1.5,-49.0,True,
late,100,9,39,1,1,DOWN,-1.5,-50.5,True,
late,100,9,40,2,1,UP,-51.5,-102.0,True,timeout
